Macro Processus;Processus;Sous Processus;Sous-Entité;Activité;Risque;Causes;Description du plan d'action;Porteur;Email porteur;Date de début;Date de fin;Avancement;Statut;Contrôle description;Type de controle;Methode de contrôle;Probabilité;Gravité;Financier;Ressources Humaines;Images;Juridique;Commercial;Criticité;Maturité CI
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non respect des engagements commerciaux;Manque de maîtrise des process et modes opératoires;;;;;;;;"Evaluation des contacts avec le suivi des erreurs critiques activité par PRA
objectif de 90%";Préventif;Manuelle;4;2;1;;2;;4;8;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non respect des engagements commerciaux;Manque de maîtrise des process et modes opératoires;;;;;;;;Visites régulières des PCL/Agence;Préventif;Manuelle;4;2;1;;2;;4;8;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non respect des engagements commerciaux;Retard pilotage des commandes;;;;;;;;Pilotage des commandes par le PCL selon la procédure;Préventif;Manuelle;4;2;1;;2;;4;8;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non respect des engagements commerciaux;Retard retour des CI sur une commande bloquée par une anomalie commerciale;;;;;;;;Traçage de tous les blocages par DINT/GRP/PPP dans le CRM;Préventif;Manuelle;4;2;1;;2;;4;8;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non respect des engagements commerciaux;Infaisabilité technique de la demande après la validation;;;;;;;;Pilotage par DINT/GRP/PPP et DAFC dans le CRM des demandes IR aprés validations;Préventif;Manuelle;4;2;1;;2;;4;8;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non respect des engagements commerciaux;Déficit dans le coaching de l'équipe;Analyser avec les PCL  les écarts sur les performances dans le suivi des dossiers client;GERMAINE TURPIN MBAYE;germaine@orange-sonatel.com;13/11/2017;28/06/2018;;Soldé;Analyse avec les PCL  des écarts sur les performances dans le suivi des dossiers client;Préventif;Manuelle;4;2;1;;2;;4;8;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non respect des engagements commerciaux;Déficit dans le coaching de l'équipe;;;;;;;;"visites fréquentes à (Dakar: bimensuelles; régions: une fois/an au moins) pour contrôle physique des activités des PCL";Préventif;Manuelle;4;2;1;;2;;4;8;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non fiabilité de la facturation;Erreur sur la facturation;Echantillonage à définir en fonction de la taille du fichier à contrôler;MBAR DIOP;mbar.diop@orange-sonatel.com;;31/12/2016;;Soldé;;;;1;2;2;;2;;2;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non fiabilité de la facturation;Erreur sur la facturation;;;;;;;;Contrôle niveau 2 effectif au niveau du Pilote/PCL sur les offres sensibles (postpayé et canal). Mise en place de positions dédiées dans l'organisation du service;Préventif;Manuelle;1;2;2;;2;;2;2;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de fraude;Manque de maîtrise de la procédure d'identification des clients;Mise en place d'une check-list de verrouillage des dossiers client à intégrer dans chaque dossier client en fonction de chaque offre par les PCL agence;GERMAINE TURPIN MBAYE;germaine@orange-sonatel.com;13/11/2017;05/10/2018;Attente validation de la check-list par OSB;Non échu;;;;3;2;1;;2;2;2;6;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de fraude;Manque de maîtrise de la procédure d'identification des clients;;;;;;;;Séance de rappel, d'animation des process, modes op et procédures;Préventif;Manuelle;3;2;1;;2;2;2;6;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de mauvais traitement des réclamations Clients/Fournisseurs;Relances clients non traitées dans les délais;;;;;;;;Priorisation des remontées PCL au niveau des CI;Préventif;Manuelle;2;2;1;;3;2;3;4;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;Gérer les relations Back Office avec les clients Grand public, Professionnel et Distributeur partenaire et Recouvrer les Produits et Services Grand public, Professionnel et Distributeur partenaire;SNT DSC \ OSB;Traiter les signalisations clients;Risque de mauvaise prise en charge des signalisations clients externes;Mauvaise Qualification de la signalisation;;;;;;;;-Formation des conseillers- Mise à disposition des CC d'une base de connaissances pour aider à la qualification des signalisations- Evaluation des contacts à traves les ecoutes qualité , les rapport mensuels permettent de suivre l'evolution;Préventif;Manuelle;2;2;1;;3;1;3;4;2
